,updated,trading_day,field,value,ticker,mean
27,2022-07-11 07:25:24.304208,2000-01-23,fwd_roic,0.015391822280160134,PUMG.DE,
28,2022-07-11 07:25:24.304208,2000-01-30,fwd_roic,0.01528070782966871,PUMG.DE,
29,2022-07-11 07:25:24.304208,2000-02-06,fwd_roic,0.015199345858994726,PUMG.DE,
30,2022-07-11 07:25:24.304208,2000-02-13,fwd_roic,0.01505932855431082,PUMG.DE,
31,2022-07-11 07:25:24.304208,2000-02-20,fwd_roic,0.014929790580574441,PUMG.DE,
32,2022-07-11 07:25:24.304208,2000-02-27,fwd_roic,0.015224446742983668,PUMG.DE,
33,2022-07-11 07:25:24.304208,2000-03-05,fwd_roic,0.01837546966124805,PUMG.DE,
34,2022-07-11 07:25:24.304208,2000-03-12,fwd_roic,0.018267952546586225,PUMG.DE,
35,2022-07-11 07:25:24.304208,2000-03-19,fwd_roic,0.018624189694178863,PUMG.DE,
36,2022-07-11 07:25:24.304208,2000-03-26,fwd_roic,0.018585907546063117,PUMG.DE,
37,2022-07-11 07:25:24.304208,2000-04-02,fwd_roic,0.020268658441602694,PUMG.DE,
38,2022-07-11 07:25:24.304208,2000-04-09,fwd_roic,0.020164230230370395,PUMG.DE,
39,2022-07-11 07:25:24.304208,2000-04-16,fwd_roic,0.02012946992201651,PUMG.DE,
40,2022-07-11 07:25:24.304208,2000-04-23,fwd_roic,0.020140853531918256,PUMG.DE,
41,2022-07-11 07:25:24.304208,2000-04-30,fwd_roic,0.020083497593093847,PUMG.DE,
42,2022-07-11 07:25:24.304208,2000-05-07,fwd_roic,0.019110463828713672,PUMG.DE,
43,2022-07-11 07:25:24.304208,2000-05-14,fwd_roic,0.01915453638906964,PUMG.DE,
44,2022-07-11 07:25:24.304208,2000-05-21,fwd_roic,0.01936682722248263,PUMG.DE,
45,2022-07-11 07:25:24.304208,2000-05-28,fwd_roic,0.01945756798799224,PUMG.DE,
46,2022-07-11 07:25:24.304208,2000-06-04,fwd_roic,0.01714629343357778,PUMG.DE,
47,2022-07-11 07:25:24.304208,2000-06-11,fwd_roic,0.017136427251071572,PUMG.DE,
48,2022-07-11 07:25:24.304208,2000-06-18,fwd_roic,0.01722663017505545,PUMG.DE,
49,2022-07-11 07:25:24.304208,2000-06-25,fwd_roic,0.01741042410363681,PUMG.DE,
50,2022-07-11 07:25:24.304208,2000-07-02,fwd_roic,-0.00921044630096547,PUMG.DE,
51,2022-07-11 07:25:24.304208,2000-07-09,fwd_roic,-0.009221921613412547,PUMG.DE,
52,2022-07-11 07:25:24.304208,2000-07-16,fwd_roic,-0.009247132315172508,PUMG.DE,
53,2022-07-11 07:25:24.304208,2000-07-23,fwd_roic,-0.009236136538071517,PUMG.DE,
54,2022-07-11 07:25:24.304208,2000-07-30,fwd_roic,-0.009203305550158927,PUMG.DE,
55,2022-07-11 07:25:24.304208,2000-08-06,fwd_roic,-0.009112572006277658,PUMG.DE,
56,2022-07-11 07:25:24.304208,2000-08-13,fwd_roic,-0.009166494385900396,PUMG.DE,
57,2022-07-11 07:25:24.304208,2000-08-20,fwd_roic,-0.009251381010426081,PUMG.DE,
58,2022-07-11 07:25:24.304208,2000-08-27,fwd_roic,-0.009210093947636722,PUMG.DE,
59,2022-07-11 07:25:24.304208,2000-09-03,fwd_roic,-0.011035396727697018,PUMG.DE,
60,2022-07-11 07:25:24.304208,2000-09-10,fwd_roic,-0.011048495664547714,PUMG.DE,
61,2022-07-11 07:25:24.304208,2000-09-17,fwd_roic,-0.011002704586156748,PUMG.DE,
62,2022-07-11 07:25:24.304208,2000-09-24,fwd_roic,-0.010989713938951031,PUMG.DE,
63,2022-07-11 07:25:24.304208,2000-10-01,fwd_roic,-0.011002268879978506,PUMG.DE,
64,2022-07-11 07:25:24.304208,2000-10-08,fwd_roic,-0.01098745354867612,PUMG.DE,
65,2022-07-11 07:25:24.304208,2000-10-15,fwd_roic,-0.011039884111902735,PUMG.DE,
66,2022-07-11 07:25:24.304208,2000-10-22,fwd_roic,-0.011065964732637181,PUMG.DE,
67,2022-07-11 07:25:24.304208,2000-10-29,fwd_roic,-0.011065964732637181,PUMG.DE,
68,2022-07-11 07:25:24.304208,2000-11-05,fwd_roic,-0.010969963250880736,PUMG.DE,
69,2022-07-11 07:25:24.304208,2000-11-12,fwd_roic,-0.010943955650652022,PUMG.DE,
70,2022-07-11 07:25:24.304208,2000-11-19,fwd_roic,-0.010892308657375893,PUMG.DE,
71,2022-07-11 07:25:24.304208,2000-11-26,fwd_roic,-0.010898817277684386,PUMG.DE,
72,2022-07-11 07:25:24.304208,2000-12-03,fwd_roic,-0.011312232299425419,PUMG.DE,
73,2022-07-11 07:25:24.304208,2000-12-10,fwd_roic,-0.011288807544611028,PUMG.DE,
74,2022-07-11 07:25:24.304208,2000-12-17,fwd_roic,-0.011262201720787388,PUMG.DE,
75,2022-07-11 07:25:24.304208,2000-12-24,fwd_roic,-0.011242411143559375,PUMG.DE,
76,2022-07-11 07:25:24.304208,2000-12-31,fwd_roic,-0.012247531330741161,PUMG.DE,
77,2022-07-11 07:25:24.304208,2001-01-07,fwd_roic,-0.01411581138521731,PUMG.DE,
78,2022-07-11 07:25:24.304208,2001-01-14,fwd_roic,-0.014133959015593552,PUMG.DE,
79,2022-07-11 07:25:24.304208,2001-01-21,fwd_roic,-0.014171296644648534,PUMG.DE,
80,2022-07-11 07:25:24.304208,2001-01-28,fwd_roic,-0.014207018569796169,PUMG.DE,
81,2022-07-11 07:25:24.304208,2001-02-04,fwd_roic,-0.018038373439982006,PUMG.DE,
82,2022-07-11 07:25:24.304208,2001-02-11,fwd_roic,-0.01837431517371547,PUMG.DE,
83,2022-07-11 07:25:24.304208,2001-02-18,fwd_roic,-0.018352543035676627,PUMG.DE,
84,2022-07-11 07:25:24.304208,2001-02-25,fwd_roic,-0.018274529670073855,PUMG.DE,
85,2022-07-11 07:25:24.304208,2001-03-04,fwd_roic,-0.017835327520709557,PUMG.DE,
86,2022-07-11 07:25:24.304208,2001-03-11,fwd_roic,-0.01670725053278239,PUMG.DE,
87,2022-07-11 07:25:24.304208,2001-03-18,fwd_roic,-0.016652764044790415,PUMG.DE,
88,2022-07-11 07:25:24.304208,2001-03-25,fwd_roic,-0.016532564222741318,PUMG.DE,
89,2022-07-11 07:25:24.304208,2001-04-01,fwd_roic,-0.015769380350260508,PUMG.DE,
90,2022-07-11 07:25:24.304208,2001-04-08,fwd_roic,-0.015802798243861747,PUMG.DE,
91,2022-07-11 07:25:24.304208,2001-04-15,fwd_roic,-0.015993022089708948,PUMG.DE,
92,2022-07-11 07:25:24.304208,2001-04-22,fwd_roic,-0.016064841327609602,PUMG.DE,
93,2022-07-11 07:25:24.304208,2001-04-29,fwd_roic,0.012460411518259976,PUMG.DE,
94,2022-07-11 07:25:24.304208,2001-05-06,fwd_roic,0.012722747769203019,PUMG.DE,
95,2022-07-11 07:25:24.304208,2001-05-13,fwd_roic,0.01264442944446755,PUMG.DE,
96,2022-07-11 07:25:24.304208,2001-05-20,fwd_roic,0.01265951248888353,PUMG.DE,
97,2022-07-11 07:25:24.304208,2001-05-27,fwd_roic,0.012664992687114783,PUMG.DE,
98,2022-07-11 07:25:24.304208,2001-06-03,fwd_roic,0.012614576466578285,PUMG.DE,
99,2022-07-11 07:25:24.304208,2001-06-10,fwd_roic,0.012656177110719416,PUMG.DE,
100,2022-07-11 07:25:24.304208,2001-06-17,fwd_roic,0.012677453068046454,PUMG.DE,
101,2022-07-11 07:25:24.304208,2001-06-24,fwd_roic,0.01269327027956383,PUMG.DE,
102,2022-07-11 07:25:24.304208,2001-07-01,fwd_roic,0.012609328378054535,PUMG.DE,
103,2022-07-11 07:25:24.304208,2001-07-08,fwd_roic,0.012678903878801369,PUMG.DE,
104,2022-07-11 07:25:24.304208,2001-07-15,fwd_roic,0.012675914865538974,PUMG.DE,
105,2022-07-11 07:25:24.304208,2001-07-22,fwd_roic,0.012558379049578886,PUMG.DE,
106,2022-07-11 07:25:24.304208,2001-07-29,fwd_roic,0.012964232378246109,PUMG.DE,
107,2022-07-11 07:25:24.304208,2001-08-05,fwd_roic,0.013695524474854904,PUMG.DE,
108,2022-07-11 07:25:24.304208,2001-08-12,fwd_roic,0.013719175375056547,PUMG.DE,
109,2022-07-11 07:25:24.304208,2001-08-19,fwd_roic,0.013688923426475862,PUMG.DE,
110,2022-07-11 07:25:24.304208,2001-08-26,fwd_roic,0.013592129249258048,PUMG.DE,
111,2022-07-11 07:25:24.304208,2001-09-02,fwd_roic,0.01462006005303036,PUMG.DE,
112,2022-07-11 07:25:24.304208,2001-09-09,fwd_roic,0.014722834199161147,PUMG.DE,
113,2022-07-11 07:25:24.304208,2001-09-16,fwd_roic,0.014924063164613696,PUMG.DE,
114,2022-07-11 07:25:24.304208,2001-09-23,fwd_roic,0.015013335895920707,PUMG.DE,
115,2022-07-11 07:25:24.304208,2001-09-30,fwd_roic,0.014691287784918619,PUMG.DE,
116,2022-07-11 07:25:24.304208,2001-10-07,fwd_roic,0.015437230106088972,PUMG.DE,
117,2022-07-11 07:25:24.304208,2001-10-14,fwd_roic,0.01541265758038976,PUMG.DE,
118,2022-07-11 07:25:24.304208,2001-10-21,fwd_roic,0.01545967034774268,PUMG.DE,
119,2022-07-11 07:25:24.304208,2001-10-28,fwd_roic,0.014243868159085897,PUMG.DE,
120,2022-07-11 07:25:24.304208,2001-11-04,fwd_roic,0.014251018412852832,PUMG.DE,
121,2022-07-11 07:25:24.304208,2001-11-11,fwd_roic,0.014125299140222789,PUMG.DE,
122,2022-07-11 07:25:24.304208,2001-11-18,fwd_roic,0.014137709821883677,PUMG.DE,
123,2022-07-11 07:25:24.304208,2001-11-25,fwd_roic,0.014156443668449533,PUMG.DE,
124,2022-07-11 07:25:24.304208,2002-03-03,fwd_roic,0.020746166088528514,PUMG.DE,
125,2022-07-11 07:25:24.304208,2002-03-10,fwd_roic,0.02059159367517072,PUMG.DE,
126,2022-07-11 07:25:24.304208,2002-03-17,fwd_roic,0.020721567448415464,PUMG.DE,
127,2022-07-11 07:25:24.304208,2002-03-24,fwd_roic,0.02057592490080834,PUMG.DE,
128,2022-07-11 07:25:24.304208,2002-03-31,fwd_roic,0.020311243913028767,PUMG.DE,
129,2022-07-11 07:25:24.304208,2002-04-07,fwd_roic,0.022915017503798808,PUMG.DE,
130,2022-07-11 07:25:24.304208,2002-04-14,fwd_roic,0.02273240693956643,PUMG.DE,
131,2022-07-11 07:25:24.304208,2002-04-21,fwd_roic,0.022660445742019607,PUMG.DE,
132,2022-07-11 07:25:24.304208,2002-04-28,fwd_roic,-0.0008449300121771203,PUMG.DE,
133,2022-07-11 07:25:24.304208,2002-05-05,fwd_roic,-0.0009023721525065051,PUMG.DE,
134,2022-07-11 07:25:24.304208,2002-05-12,fwd_roic,-0.0009017671515709399,PUMG.DE,
135,2022-07-11 07:25:24.304208,2002-05-19,fwd_roic,-0.0009020183559744885,PUMG.DE,
136,2022-07-11 07:25:24.304208,2002-05-26,fwd_roic,-0.0009017447473235446,PUMG.DE,
137,2022-07-11 07:25:24.304208,2002-06-02,fwd_roic,-0.0009574592861952481,PUMG.DE,
138,2022-07-11 07:25:24.304208,2002-06-09,fwd_roic,-0.0009575001403664455,PUMG.DE,
139,2022-07-11 07:25:24.304208,2002-06-16,fwd_roic,-0.0009578999846921698,PUMG.DE,
140,2022-07-11 07:25:24.304208,2002-06-23,fwd_roic,-0.0009576746091422233,PUMG.DE,
141,2022-07-11 07:25:24.304208,2002-06-30,fwd_roic,-0.0009587284573175229,PUMG.DE,
142,2022-07-11 07:25:24.304208,2002-07-07,fwd_roic,-0.0012010854704773,PUMG.DE,
143,2022-07-11 07:25:24.304208,2002-07-14,fwd_roic,-0.0012007665578206122,PUMG.DE,
144,2022-07-11 07:25:24.304208,2002-07-21,fwd_roic,-0.0011996672524007546,PUMG.DE,
145,2022-07-11 07:25:24.304208,2002-07-28,fwd_roic,-0.0010590036295087422,PUMG.DE,
146,2022-07-11 07:25:24.304208,2002-08-04,fwd_roic,-0.0011228006930351915,PUMG.DE,
147,2022-07-11 07:25:24.304208,2002-08-11,fwd_roic,-0.001123536789025425,PUMG.DE,
148,2022-07-11 07:25:24.304208,2002-08-18,fwd_roic,-0.0011240409319122273,PUMG.DE,
149,2022-07-11 07:25:24.304208,2002-08-25,fwd_roic,-0.0011242366803364925,PUMG.DE,
150,2022-07-11 07:25:24.304208,2002-09-01,fwd_roic,-0.0012031490025412042,PUMG.DE,
151,2022-07-11 07:25:24.304208,2002-09-08,fwd_roic,-0.0012034629513125534,PUMG.DE,
152,2022-07-11 07:25:24.304208,2002-09-15,fwd_roic,-0.0012027679991745974,PUMG.DE,
153,2022-07-11 07:25:24.304208,2002-09-22,fwd_roic,-0.0012032198037459775,PUMG.DE,
154,2022-07-11 07:25:24.304208,2002-09-29,fwd_roic,-0.0012032618950779115,PUMG.DE,
155,2022-07-11 07:25:24.304208,2002-10-06,fwd_roic,-0.0012823611590429599,PUMG.DE,
156,2022-07-11 07:25:24.304208,2002-10-13,fwd_roic,-0.001282224013470265,PUMG.DE,
157,2022-07-11 07:25:24.304208,2002-10-20,fwd_roic,-0.001283426188200285,PUMG.DE,
158,2022-07-11 07:25:24.304208,2002-10-27,fwd_roic,-0.0012835034999594385,PUMG.DE,
159,2022-07-11 07:25:24.304208,2002-11-03,fwd_roic,-0.0014216909893841282,PUMG.DE,
160,2022-07-11 07:25:24.304208,2002-11-10,fwd_roic,-0.0014205796928068828,PUMG.DE,
161,2022-07-11 07:25:24.304208,2002-11-17,fwd_roic,-0.0014210553818743592,PUMG.DE,
162,2022-07-11 07:25:24.304208,2002-11-24,fwd_roic,-0.001420886087479224,PUMG.DE,
163,2022-07-11 07:25:24.304208,2002-12-01,fwd_roic,-0.0014774839149642573,PUMG.DE,
164,2022-07-11 07:25:24.304208,2002-12-08,fwd_roic,-0.0014764969566663077,PUMG.DE,
165,2022-07-11 07:25:24.304208,2002-12-15,fwd_roic,-0.001477366880375444,PUMG.DE,
166,2022-07-11 07:25:24.304208,2002-12-22,fwd_roic,-0.001477248413830412,PUMG.DE,
167,2022-07-11 07:25:24.304208,2002-12-29,fwd_roic,-0.0014770308717055867,PUMG.DE,
168,2022-07-11 07:25:24.304208,2003-01-05,fwd_roic,-0.001628841640961843,PUMG.DE,
169,2022-07-11 07:25:24.304208,2003-01-12,fwd_roic,-0.0016277411572930675,PUMG.DE,
170,2022-07-11 07:25:24.304208,2003-01-19,fwd_roic,-0.0016271228549464749,PUMG.DE,
171,2022-07-11 07:25:24.304208,2003-01-26,fwd_roic,-0.0016279391984896645,PUMG.DE,
172,2022-07-11 07:25:24.304208,2003-02-02,fwd_roic,-0.0015829261323201998,PUMG.DE,
173,2022-07-11 07:25:24.304208,2003-02-09,fwd_roic,-0.0015825927807566113,PUMG.DE,
174,2022-07-11 07:25:24.304208,2003-02-16,fwd_roic,-0.00158266684674775,PUMG.DE,
175,2022-07-11 07:25:24.304208,2003-02-23,fwd_roic,-0.0015824276190740754,PUMG.DE,
176,2022-07-11 07:25:24.304208,2003-03-02,fwd_roic,-0.0017015844215852649,PUMG.DE,
177,2022-07-11 07:25:24.304208,2003-03-09,fwd_roic,-0.001701054976539515,PUMG.DE,
178,2022-07-11 07:25:24.304208,2003-03-16,fwd_roic,-0.0017023453883305878,PUMG.DE,
179,2022-07-11 07:25:24.304208,2003-03-23,fwd_roic,-0.0017028604225686364,PUMG.DE,
180,2022-07-11 07:25:24.304208,2003-03-30,fwd_roic,-0.0017045472144663109,PUMG.DE,
181,2022-07-11 07:25:24.304208,2003-04-06,fwd_roic,-0.0017740904510782898,PUMG.DE,
182,2022-07-11 07:25:24.304208,2003-04-13,fwd_roic,-0.001774845202968682,PUMG.DE,
183,2022-07-11 07:25:24.304208,2003-04-20,fwd_roic,-0.0017752554135401608,PUMG.DE,
184,2022-07-11 07:25:24.304208,2003-04-27,fwd_roic,-0.0009861094627737908,PUMG.DE,
185,2022-07-11 07:25:24.304208,2003-05-04,fwd_roic,-0.001073620762333678,PUMG.DE,
186,2022-07-11 07:25:24.304208,2003-05-11,fwd_roic,-0.0010739907289999693,PUMG.DE,
187,2022-07-11 07:25:24.304208,2003-05-18,fwd_roic,-0.0010736025466811213,PUMG.DE,
188,2022-07-11 07:25:24.304208,2003-05-25,fwd_roic,-0.0010736115624318974,PUMG.DE,
189,2022-07-11 07:25:24.304208,2003-06-01,fwd_roic,-0.001305040547623045,PUMG.DE,
190,2022-07-11 07:25:24.304208,2003-06-08,fwd_roic,-0.0013047071102375626,PUMG.DE,
191,2022-07-11 07:25:24.304208,2003-06-15,fwd_roic,-0.0013047643482691266,PUMG.DE,
192,2022-07-11 07:25:24.304208,2003-06-22,fwd_roic,-0.0013049483936269277,PUMG.DE,
193,2022-07-11 07:25:24.304208,2003-06-29,fwd_roic,-0.0013046722332745292,PUMG.DE,
194,2022-07-11 07:25:24.304208,2003-07-06,fwd_roic,-0.0013257100860132505,PUMG.DE,
195,2022-07-11 07:25:24.304208,2003-07-13,fwd_roic,-0.0013257100860132505,PUMG.DE,
196,2022-07-11 07:25:24.304208,2003-07-20,fwd_roic,-0.001326717665453537,PUMG.DE,
197,2022-07-11 07:25:24.304208,2003-07-27,fwd_roic,-0.0013266464571688858,PUMG.DE,
198,2022-07-11 07:25:24.304208,2003-08-03,fwd_roic,-0.0012638801480802998,PUMG.DE,
199,2022-07-11 07:25:24.304208,2003-08-10,fwd_roic,-0.0012637512512559221,PUMG.DE,
200,2022-07-11 07:25:24.304208,2003-08-17,fwd_roic,-0.0012637485747634678,PUMG.DE,
201,2022-07-11 07:25:24.304208,2003-08-24,fwd_roic,-0.0012638360813518577,PUMG.DE,
202,2022-07-11 07:25:24.304208,2003-08-31,fwd_roic,-0.0012640836361911647,PUMG.DE,
203,2022-07-11 07:25:24.304208,2003-09-07,fwd_roic,-0.0013375779350289774,PUMG.DE,
204,2022-07-11 07:25:24.304208,2003-09-14,fwd_roic,-0.0013373902710285001,PUMG.DE,
205,2022-07-11 07:25:24.304208,2003-09-21,fwd_roic,-0.0013380280200505088,PUMG.DE,
206,2022-07-11 07:25:24.304208,2003-09-28,fwd_roic,-0.0013377621628757796,PUMG.DE,
207,2022-07-11 07:25:24.304208,2003-10-05,fwd_roic,-0.001460799833659565,PUMG.DE,
208,2022-07-11 07:25:24.304208,2003-10-12,fwd_roic,-0.0014615879689903995,PUMG.DE,
209,2022-07-11 07:25:24.304208,2003-10-19,fwd_roic,-0.0014618297261413716,PUMG.DE,
210,2022-07-11 07:25:24.304208,2003-10-26,fwd_roic,-0.0014618798041874746,PUMG.DE,
211,2022-07-11 07:25:24.304208,2003-11-02,fwd_roic,-0.0014587303466979816,PUMG.DE,
212,2022-07-11 07:25:24.304208,2003-11-09,fwd_roic,-0.0014595159269459744,PUMG.DE,
213,2022-07-11 07:25:24.304208,2003-11-16,fwd_roic,-0.0014591839777435194,PUMG.DE,
214,2022-07-11 07:25:24.304208,2003-11-23,fwd_roic,-0.0014584133012221561,PUMG.DE,
215,2022-07-11 07:25:24.304208,2003-11-30,fwd_roic,-0.0014593126987862718,PUMG.DE,
216,2022-07-11 07:25:24.304208,2003-12-07,fwd_roic,-0.0016683331991309048,PUMG.DE,
217,2022-07-11 07:25:24.304208,2003-12-14,fwd_roic,-0.0016684572958600972,PUMG.DE,
218,2022-07-11 07:25:24.304208,2003-12-21,fwd_roic,-0.0016684395666256406,PUMG.DE,
219,2022-07-11 07:25:24.304208,2003-12-28,fwd_roic,-0.001669059507637655,PUMG.DE,
220,2022-07-11 07:25:24.304208,2004-01-04,fwd_roic,-0.0018251619045044746,PUMG.DE,
221,2022-07-11 07:25:24.304208,2004-01-11,fwd_roic,-0.0018249925409665308,PUMG.DE,
222,2022-07-11 07:25:24.304208,2004-01-18,fwd_roic,-0.0018251474956190812,PUMG.DE,
223,2022-07-11 07:25:24.304208,2004-01-25,fwd_roic,-0.0018250528143173774,PUMG.DE,
224,2022-07-11 07:25:24.304208,2004-02-01,fwd_roic,-0.0018104343063603686,PUMG.DE,
225,2022-07-11 07:25:24.304208,2004-02-08,fwd_roic,-0.0018115044385072683,PUMG.DE,
226,2022-07-11 07:25:24.304208,2004-02-15,fwd_roic,-0.0018125097507547725,PUMG.DE,
227,2022-07-11 07:25:24.304208,2004-02-22,fwd_roic,-0.0018122665031805119,PUMG.DE,
228,2022-07-11 07:25:24.304208,2004-02-29,fwd_roic,-0.0016720800622462804,PUMG.DE,
229,2022-07-11 07:25:24.304208,2004-03-07,fwd_roic,-0.0017601709260278674,PUMG.DE,
230,2022-07-11 07:25:24.304208,2004-03-14,fwd_roic,-0.0017597877415679284,PUMG.DE,
231,2022-07-11 07:25:24.304208,2004-03-21,fwd_roic,-0.0017598579708268595,PUMG.DE,
232,2022-07-11 07:25:24.304208,2004-03-28,fwd_roic,-0.0017594704695305572,PUMG.DE,
233,2022-07-11 07:25:24.304208,2004-04-04,fwd_roic,-0.0018513467305293014,PUMG.DE,
234,2022-07-11 07:25:24.304208,2004-04-11,fwd_roic,-0.00185259195351066,PUMG.DE,
235,2022-07-11 07:25:24.304208,2004-04-18,fwd_roic,-0.0018524612783323363,PUMG.DE,
236,2022-07-11 07:25:24.304208,2004-04-25,fwd_roic,-0.0018537406434623292,PUMG.DE,
237,2022-07-11 07:25:24.304208,2004-05-02,fwd_roic,-0.0009200642489352551,PUMG.DE,
238,2022-07-11 07:25:24.304208,2004-05-09,fwd_roic,-0.0009200557208513128,PUMG.DE,
239,2022-07-11 07:25:24.304208,2004-05-16,fwd_roic,-0.0009201466493728939,PUMG.DE,
240,2022-07-11 07:25:24.304208,2004-05-23,fwd_roic,-0.0009198939922890844,PUMG.DE,
241,2022-07-11 07:25:24.304208,2004-05-30,fwd_roic,-0.0009202911264922574,PUMG.DE,
242,2022-07-11 07:25:24.304208,2004-06-06,fwd_roic,-0.001031859898791589,PUMG.DE,
243,2022-07-11 07:25:24.304208,2004-06-13,fwd_roic,-0.001031867922932764,PUMG.DE,
244,2022-07-11 07:25:24.304208,2004-06-20,fwd_roic,-0.0010319157617487615,PUMG.DE,
245,2022-07-11 07:25:24.304208,2004-06-27,fwd_roic,-0.0010319791935990347,PUMG.DE,
246,2022-07-11 07:25:24.304208,2004-07-04,fwd_roic,-0.001063873039973939,PUMG.DE,
247,2022-07-11 07:25:24.304208,2004-07-11,fwd_roic,-0.0010636132581021487,PUMG.DE,
248,2022-07-11 07:25:24.304208,2004-07-18,fwd_roic,-0.00106337275882945,PUMG.DE,
249,2022-07-11 07:25:24.304208,2004-07-25,fwd_roic,-0.0010632978088949239,PUMG.DE,
250,2022-07-11 07:25:24.304208,2004-08-01,fwd_roic,-0.001102204806602049,PUMG.DE,
251,2022-07-11 07:25:24.304208,2004-08-08,fwd_roic,-0.0011019523270158508,PUMG.DE,
252,2022-07-11 07:25:24.304208,2004-08-15,fwd_roic,-0.0011021776723974122,PUMG.DE,
253,2022-07-11 07:25:24.304208,2004-08-22,fwd_roic,-0.0011022963735946851,PUMG.DE,
254,2022-07-11 07:25:24.304208,2004-08-29,fwd_roic,-0.0011024230108381836,PUMG.DE,
255,2022-07-11 07:25:24.304208,2004-09-05,fwd_roic,-0.001140743784159551,PUMG.DE,
256,2022-07-11 07:25:24.304208,2004-09-12,fwd_roic,-0.0011409532832700026,PUMG.DE,
257,2022-07-11 07:25:24.304208,2004-09-19,fwd_roic,-0.0011413139466947572,PUMG.DE,
258,2022-07-11 07:25:24.304208,2004-09-26,fwd_roic,-0.00114119416011588,PUMG.DE,
259,2022-07-11 07:25:24.304208,2004-10-03,fwd_roic,-0.0011783092629250595,PUMG.DE,
260,2022-07-11 07:25:24.304208,2004-10-10,fwd_roic,-0.001178174200541954,PUMG.DE,
261,2022-07-11 07:25:24.304208,2004-10-17,fwd_roic,-0.001178206961676927,PUMG.DE,
262,2022-07-11 07:25:24.304208,2004-10-24,fwd_roic,-0.0011776349720217314,PUMG.DE,
263,2022-07-11 07:25:24.304208,2004-10-31,fwd_roic,-0.0011533518296386127,PUMG.DE,
264,2022-07-11 07:25:24.304208,2004-11-07,fwd_roic,-0.0012106450202453722,PUMG.DE,
265,2022-07-11 07:25:24.304208,2004-11-14,fwd_roic,-0.0012106379435716632,PUMG.DE,
266,2022-07-11 07:25:24.304208,2004-11-21,fwd_roic,-0.0012106398247047026,PUMG.DE,
267,2022-07-11 07:25:24.304208,2004-11-28,fwd_roic,-0.0012106268360481242,PUMG.DE,
268,2022-07-11 07:25:24.304208,2004-12-05,fwd_roic,-0.0012783317598925163,PUMG.DE,
269,2022-07-11 07:25:24.304208,2004-12-12,fwd_roic,-0.0012779318454873528,PUMG.DE,
270,2022-07-11 07:25:24.304208,2004-12-19,fwd_roic,-0.0012779076449384009,PUMG.DE,
271,2022-07-11 07:25:24.304208,2004-12-26,fwd_roic,-0.0012780956014082662,PUMG.DE,
272,2022-07-11 07:25:24.304208,2005-01-02,fwd_roic,-0.001320049653134657,PUMG.DE,
